state,year,month,elev,avg_anomaly,median_anomaly,temp_mean,snow_mean,snow_median,site_count
WY,2005,,6,-3.1,-2.8,28.8,6.8,7.9,1
WY,2006,,6,2.7,4.3,28.6,12.3,14.2,1
WY,2007,,6,-2.5,-1.7,28.3,7.1,7.8,1
WY,2008,,6,2.3,1.6,27.4,11.0,9.8,1
WY,2009,,6,0.6,0.4,29.1,9.8,10.6,1
WY,2010,,6,-4.4,-3.6,28.1,4.8,5.1,1
WY,2011,,6,4.9,3.4,29.1,13.0,13.2,1
WY,2012,,6,-0.5,0.6,28.5,9.6,9.6,1
WY,2013,,6,-1.6,-1.1,26.0,7.9,8.2,1
WY,2014,,6,3.2,3.6,29.2,12.1,9.5,1
WY,2015,,6,-0.4,0.2,30.1,9.6,11.8,1
WY,2016,,6,-2.0,-1.4,30.2,7.9,8.4,1
WY,2000,,7,-1.0,0.1,29.2,10.1,9.4,1
WY,2001,,7,-3.6,-2.3,26.8,7.5,6.8,1
WY,2002,,7,-2.1,-1.5,25.8,8.7,7.5,1
WY,2003,,7,-0.4,0.1,29.4,10.3,9.1,1
WY,2004,,7,-1.1,0.0,28.4,10.2,8.5,1
WY,2005,,7,-2.2,-1.5,29.5,8.7,8.1,1
WY,2006,,7,1.7,1.9,28.3,12.8,10.4,1
WY,2007,,7,-2.4,-1.3,28.6,8.7,7.5,1
WY,2008,,7,2.0,1.4,26.9,12.1,10.4,1
WY,2009,,7,0.8,0.7,29.1,11.5,10.1,1
WY,2010,,7,-2.7,-1.9,28.6,7.7,6.8,1
WY,2011,,7,5.2,4.1,28.6,14.9,12.6,1
WY,2012,,7,-0.6,0.3,29.4,10.7,9.4,1
WY,2013,,7,-2.1,-1.4,26.4,8.9,7.7,1
WY,2014,,7,2.9,2.7,29.1,13.5,12.0,1
WY,2015,,7,-2.1,-0.7,30.7,9.0,8.2,1
WY,2016,,7,-1.6,-0.9,30.4,9.4,8.2,1
WY,2000,,8,-3.1,-0.9,28.6,9.8,8.6,1
WY,2001,,8,-4.7,-2.4,26.2,8.1,7.5,1
WY,2002,,8,-3.9,-1.5,24.8,9.1,8.2,1
WY,2003,,8,-2.2,-0.3,28.7,10.7,9.4,1
WY,2004,,8,-3.7,-0.8,27.8,9.3,8.5,1
WY,2005,,8,-2.8,-0.6,29.0,9.8,8.7,1
WY,2006,,8,-0.2,0.5,27.3,12.7,10.5,1
WY,2007,,8,-3.9,-1.6,28.3,8.9,8.1,1
WY,2008,,8,0.4,1.5,26.7,12.6,10.8,1
WY,2009,,8,-0.0,1.6,28.8,12.6,10.8,1
WY,2010,,8,-2.9,-1.1,28.5,9.3,7.9,1
WY,2011,,8,2.0,3.5,28.4,15.3,12.7,1
WY,2012,,8,-5.0,-1.6,28.8,9.4,8.4,1
WY,2013,,8,-5.6,-2.4,26.1,8.6,7.5,1
WY,2014,,8,0.1,1.9,28.2,13.6,11.0,1
WY,2015,,8,-5.6,-1.8,30.8,8.7,7.3,1
WY,2016,,8,-4.6,-1.4,30.0,9.2,7.7,1
WY,2000,,9,-2.0,-0.8,27.7,12.5,12.1,1
WY,2001,,9,-5.1,-3.5,25.4,9.6,9.2,1
WY,2002,,9,-1.8,-0.8,24.5,12.5,11.4,1
WY,2003,,9,-0.5,-0.1,27.7,13.7,12.0,1
WY,2004,,9,-2.6,-1.0,27.7,11.9,12.2,1
WY,2005,,9,-1.0,-0.4,28.3,13.0,12.4,1
WY,2006,,9,0.4,0.5,26.8,15.3,13.8,1
WY,2007,,9,-3.0,-1.4,27.9,12.6,11.5,1
WY,2008,,9,3.0,2.2,25.5,17.5,15.1,1
WY,2009,,9,1.9,2.4,28.3,16.8,15.1,1
WY,2010,,9,-2.8,-2.0,27.3,12.9,11.5,1
WY,2011,,9,7.5,6.0,26.7,22.1,19.3,1
WY,2012,,9,-1.5,-0.1,28.4,14.4,12.8,1
WY,2013,,9,-3.1,-1.6,25.6,12.8,11.1,1
WY,2014,,9,3.6,4.1,27.9,19.0,16.7,1
WY,2015,,9,-3.2,-1.5,30.1,12.7,11.3,1
WY,2016,,9,-2.9,-2.0,29.3,12.8,11.2,1
WY,2000,,10,-4.6,-3.0,26.7,15.8,15.8,1
WY,2001,,10,-4.2,-2.7,24.7,16.4,16.0,1
WY,2002,,10,-8.1,-6.6,23.3,12.4,12.2,1
WY,2003,,10,-2.2,-1.5,25.8,17.4,15.1,1
WY,2004,,10,-4.7,-2.6,25.9,15.7,15.1,1
WY,2005,,10,-0.6,-0.1,27.1,18.7,17.7,1
WY,2006,,10,2.2,4.8,25.9,22.8,24.1,1
WY,2007,,10,-3.9,-2.2,28.8,16.3,15.9,1
WY,2008,,10,2.2,2.2,25.8,21.2,20.6,1
WY,2009,,10,1.7,2.4,28.6,21.5,20.9,1
WY,2010,,10,4.0,3.0,28.2,22.8,22.0,1
WY,2011,,10,15.0,13.4,27.7,33.6,32.8,1
WY,2012,,10,-6.3,-4.1,28.5,14.4,14.1,1
WY,2013,,10,-5.5,-4.2,26.1,16.2,15.6,1
WY,2014,,10,2.4,3.8,29.3,23.7,24.1,1
WY,2015,,10,-3.6,-2.4,30.9,17.6,17.5,1
WY,2016,,10,-0.6,-0.8,29.5,21.5,20.7,1
